action_type,activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
,,12077433,[],CHEMBL2160603,Antagonist activity at human GIPR expressed in CHO cells assessed as inhibition of glucagon-induced cAMP accumulation preincubated for 30 mins prior to glucagon challenge measured after 30 mins post glucagon challenge by liquid scintillation counter,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc2cc(-c3cc(-c4cc(C(F)(F)F)ccc4F)nn3[C@@H](C)c3ccc(C(=O)NCCC(=O)O)cc3)ccc2c1,,,CHEMBL2157898,J Med Chem,2012,,CHEMBL2159353,,CHEMBL2159353,6.03,0,http://www.openphacts.org/units/Nanomolar,1734454,=,1,1,=,,IC50,nM,,933.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,933.0
,,14574359,[],CHEMBL3242379,Antagonist activity at human GIPR assessed as inhibition of cAMP production,F,,,BAO_0000190,BAO_0000357,single protein format,CC(C)(C)CC[C@H](c1ccc(C(=O)NCc2nn[nH]n2)cc1)N1C(=O)C(c2cc(Cl)cc(Cl)c2)=N[C@]12CC[C@@H](C(C)(C)C)CC2,,,CHEMBL3232855,J Med Chem,2014,,CHEMBL3238246,,CHEMBL3238246,5.68,0,http://www.openphacts.org/units/Nanomolar,2087788,=,1,1,=,,IC50,nM,,2100.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,2100.0
,,15039990,[],CHEMBL3362655,Antagonist activity at human GIP receptor expressed in HEK293 cells by IP4 HTRF EFC cAMP/summary (Abse5) assay,F,,,BAO_0000190,BAO_0000219,cell-based format,COc1ccc(S(=O)(=O)Nc2c(C)cc(C)cc2C)cc1,,,CHEMBL3351646,Bioorg Med Chem Lett,2014,,CHEMBL3311308,,CHEMBL3311308,,0,http://www.openphacts.org/units/Nanomolar,2252753,<,1,1,>,,IC50,nM,,50118.72,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,pIC50,,UO_0000065,,4.3
,,15712851,[],CHEMBL3620261,Antagonist activity against human glucose dependent insulinotropic peptide receptor by cAMP accumulation assay,F,,,BAO_0000190,BAO_0000357,single protein format,CCCC(c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(C(F)(F)F)ccc2OC)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc21,,,CHEMBL3616402,Bioorg Med Chem Lett,2015,,CHEMBL3616588,,CHEMBL3616588,5.85,0,http://www.openphacts.org/units/Nanomolar,2500851,=,1,1,=,,IC50,nM,,1400.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1400.0
,,15712852,[],CHEMBL3620261,Antagonist activity against human glucose dependent insulinotropic peptide receptor by cAMP accumulation assay,F,,,BAO_0000190,BAO_0000357,single protein format,CCCCC(c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(C(F)(F)F)ccc2OC)c2ccc(-c3ccc(OC)cc3)cc21,,,CHEMBL3616402,Bioorg Med Chem Lett,2015,,CHEMBL3616687,,CHEMBL3616687,5.96,0,http://www.openphacts.org/units/Nanomolar,2500978,=,1,1,=,,IC50,nM,,1100.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1100.0
,,15712853,[],CHEMBL3620261,Antagonist activity against human glucose dependent insulinotropic peptide receptor by cAMP accumulation assay,F,,,BAO_0000190,BAO_0000357,single protein format,CCCCC(c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(C(F)(F)F)ccc2OC)c2ccc(-c3ccc(C)cc3)cc21,,,CHEMBL3616402,Bioorg Med Chem Lett,2015,,CHEMBL3616688,,CHEMBL3616688,6.00,0,http://www.openphacts.org/units/Nanomolar,2500979,=,1,1,=,,IC50,nM,,1000.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1000.0
,,15712854,[],CHEMBL3620261,Antagonist activity against human glucose dependent insulinotropic peptide receptor by cAMP accumulation assay,F,,,BAO_0000190,BAO_0000357,single protein format,CCCCC(c1ccc(C(=O)NCCC(=O)O)cc1)n1nc(-c2cc(C(F)(F)F)ccc2OC)c2ccc(-c3ccc(OC(F)(F)F)cc3)cc21,,,CHEMBL3616402,Bioorg Med Chem Lett,2015,,CHEMBL3616693,,CHEMBL3616693,6.12,0,http://www.openphacts.org/units/Nanomolar,2500984,=,1,1,=,,IC50,nM,,750.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,750.0
,,15712855,[],CHEMBL3620261,Antagonist activity against human glucose dependent insulinotropic peptide receptor by cAMP accumulation assay,F,,,BAO_0000190,BAO_0000357,single protein format,COc1ccc(C(F)(F)F)cc1-c1nn(C(C)c2ccc(C(=O)NCCC(=O)O)cc2)c2cc(-c3ccc(C)cc3)ccc12,,,CHEMBL3616402,Bioorg Med Chem Lett,2015,,CHEMBL3616701,,CHEMBL3616701,5.89,0,http://www.openphacts.org/units/Nanomolar,2500992,=,1,1,=,,IC50,nM,,1300.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,IC50,nM,UO_0000065,,1300.0
,,18300823,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4130148,,CHEMBL4130148,6.94,0,http://www.openphacts.org/units/Nanomolar,3038121,=,1,1,=,,EC50,nM,,114.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,pM,UO_0000065,,114000.0
,,18300824,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CS)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@@H](N)CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CS)C(N)=O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4128112,,CHEMBL4128112,,0,,3038122,>,1,0,>,,EC50,10'8pM,,1.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,10'8pM,,,1.0
,,18300825,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCCCCCCCCCCCCC(=O)[C@H](CCN[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CCCCN)C(N)=O)[C@@H](C)CC)C(=O)O)C(=O)O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4126738,,CHEMBL4126738,8.69,0,http://www.openphacts.org/units/Nanomolar,3038123,=,1,1,=,,EC50,nM,,2.032,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,pM,UO_0000065,,2032.0
,,18300849,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CC[C@H](C)[C@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CCCCN)NC(=O)[C@H](C)NC(=O)[C@H](CCCNC(=N)N)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCC(=O)O)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4130044,,CHEMBL4130044,6.75,0,http://www.openphacts.org/units/Nanomolar,3038120,=,1,1,=,,EC50,nM,,177.0,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,pM,UO_0000065,,177000.0
,,18300850,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)CC)[C@@H](C)CC)C(=O)O)C(=O)O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4126812,,CHEMBL4126812,10.24,0,http://www.openphacts.org/units/Nanomolar,3038119,=,1,1,=,,EC50,nM,,0.0582,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,pM,UO_0000065,,58.2
,,18300851,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)CC)C(=O)O)C(=O)O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4128194,,CHEMBL4128194,9.72,0,http://www.openphacts.org/units/Nanomolar,3038118,=,1,1,=,,EC50,nM,,0.189,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,pM,UO_0000065,,189.0
,,18300852,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)CC)C(=O)O)C(=O)O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4130225,,CHEMBL4130225,9.65,0,http://www.openphacts.org/units/Nanomolar,3038117,=,1,1,=,,EC50,nM,,0.224,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,pM,UO_0000065,,224.0
,,18300853,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)CC)C(=O)O)C(=O)O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4126953,,CHEMBL4126953,8.69,0,http://www.openphacts.org/units/Nanomolar,3038116,=,1,1,=,,EC50,nM,,2.032,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,pM,UO_0000065,,2031.7
,,18300854,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)CC)C(=O)O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4126027,,CHEMBL4126027,8.94,0,http://www.openphacts.org/units/Nanomolar,3038115,=,1,1,=,,EC50,nM,,1.16,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,pM,UO_0000065,,1160.0
,,18300855,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)NC(C)(C)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)CC)C(=O)O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4129347,,CHEMBL4129347,9.99,0,http://www.openphacts.org/units/Nanomolar,3038114,=,1,1,=,,EC50,nM,,0.102,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,pM,UO_0000065,,102.0
,,18300856,[],CHEMBL4124802,Agonist activity at human GIP receptor expressed in HEK293 cells assessed as cAMP accumulation after 30 mins by HTRF assay,F,,,BAO_0000188,BAO_0000219,cell-based format,CCCCCCCCCCCCCCCCCCC(=O)N[C@@H](CCC(=O)NCCCC[C@H](NC(=O)[C@H](CCC(N)=O)NC(=O)[C@H](CCCCN)NC(=O)[C@H](CO)NC(=O)[C@H](CC(C)C)NC(=O)[C@H](CC(=O)O)NC(=O)[C@H](CO)NC(=O)[C@@H](NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@@H](NC(=O)CNC(=O)[C@H](CCC(N)=O)NC(=O)C(C)(C)NC(=O)[C@@H](N)Cc1cnc[nH]1)[C@@H](C)O)[C@@H](C)O)C(=O)N[C@@H](CC(=O)O)C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CCCNC(=N)N)C(=O)N[C@@H](C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C(=O)N[C@@H](CCC(=O)O)C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N[C@@H](CC(C)C)C(=O)N[C@@H](CCCCN)C(=O)N[C@@H](C)C(=O)NCC(=O)NCC(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(=O)N[C@@H](CO)C(=O)NCC(=O)N[C@@H](C)C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N1CCC[C@H]1C(=O)N[C@@H](CO)C(N)=O)[C@@H](C)CC)C(=O)O,,,CHEMBL4118251,J Med Chem,2018,,CHEMBL4127525,,CHEMBL4127525,10.40,0,http://www.openphacts.org/units/Nanomolar,3038113,=,1,1,=,,EC50,nM,,0.0397,CHEMBL4383,Homo sapiens,Gastric inhibitory polypeptide receptor,9606,,,EC50,pM,UO_0000065,,39.7
